latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
20.351492,86.65327,4.0,19800,Asia/Kolkata,GMT+5:30

time,wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),precipitation_sum (mm),surface_pressure_mean (hPa)
2019-09-04,19.8,38.5,8.20,997.5
2019-09-05,14.8,30.2,5.90,996.7
2019-09-06,18.8,40.0,8.00,994.9
2019-09-07,27.9,55.1,4.50,996.4
2019-09-08,24.6,49.3,6.60,999.9
2019-09-09,22.2,42.5,1.90,1000.9
2019-09-10,24.7,46.8,8.90,1001.4
2019-09-11,23.0,44.6,30.90,1002.6
2019-09-12,30.7,57.6,7.20,1004.2
2019-09-13,29.8,58.7,1.50,1005.9
2019-09-14,21.3,42.1,2.20,1005.9
2019-09-15,17.2,37.1,3.60,1005.1
2019-09-16,17.7,36.0,0.90,1004.2
2019-09-17,17.4,36.4,2.40,1005.1
2019-09-18,19.9,41.4,2.20,1007.1
2019-09-19,14.7,35.3,5.00,1008.2
2019-09-20,13.4,32.0,4.20,1007.7
2019-09-21,9.4,27.0,0.50,1006.9
2019-09-22,10.8,31.0,9.90,1008.1
2019-09-23,17.9,37.8,18.90,1008.2
2019-09-24,20.2,39.2,19.80,1008.4
2019-09-25,19.4,41.0,19.00,1012.1
2019-09-26,9.7,24.1,5.80,1014.3
2019-09-27,11.3,26.6,11.80,1013.9
2019-09-28,14.4,29.5,4.80,1012.1
2019-09-29,13.1,27.4,3.30,1012.2
2019-09-30,16.1,37.4,6.80,1009.7
2019-10-01,13.0,35.6,10.20,1008.7
2019-10-02,11.2,30.6,7.00,1008.9
2019-10-03,12.0,29.5,4.10,1008.5
2019-10-04,15.5,31.7,3.80,1008.3
2019-10-05,13.4,29.5,1.50,1008.0
2019-10-06,13.7,27.4,6.50,1008.9
2019-10-07,9.2,24.1,3.40,1009.3
2019-10-08,11.9,27.0,8.70,1009.7
2019-10-09,8.7,23.0,14.40,1009.3
2019-10-10,11.4,25.2,7.00,1009.2
2019-10-11,9.2,22.3,9.50,1009.5
2019-10-12,9.4,23.4,4.40,1010.0
2019-10-13,12.8,28.4,0.70,1010.6
2019-10-14,13.6,29.5,0.70,1011.3
2019-10-15,14.2,30.6,0.40,1011.6
2019-10-16,10.3,24.1,5.30,1012.1
2019-10-17,8.2,22.0,1.10,1012.2
2019-10-18,11.5,26.6,0.10,1012.0
2019-10-19,9.8,23.8,0.00,1012.4
2019-10-20,10.7,24.5,0.00,1011.9
2019-10-21,10.5,21.6,0.00,1010.4
2019-10-22,11.1,25.6,1.00,1008.7
2019-10-23,12.7,27.4,22.00,1008.4
2019-10-24,23.4,49.7,36.80,1008.4
2019-10-25,22.0,43.2,14.60,1008.1
2019-10-26,12.5,30.6,8.30,1010.3
2019-10-27,10.8,24.1,4.70,1011.0
2019-10-28,16.3,33.5,0.60,1011.8
2019-10-29,13.2,26.3,0.00,1012.0
2019-10-30,10.4,20.9,0.00,1011.2
2019-10-31,7.4,22.3,2.30,1010.4
2019-11-01,10.1,23.4,0.80,1010.5
2019-11-02,11.8,26.3,0.00,1011.1
2019-11-03,10.0,21.6,0.00,1011.2
2019-11-04,10.6,23.4,0.00,1011.2
2019-11-05,10.9,26.3,0.00,1009.5
2019-11-06,16.8,34.9,0.00,1008.3
2019-11-07,18.7,38.5,0.00,1008.2
2019-11-08,44.3,82.1,62.90,1004.9
2019-11-09,46.6,92.5,107.10,1000.9
2019-11-10,19.7,36.7,0.30,1007.8
2019-11-11,11.9,26.6,0.20,1009.8
2019-11-12,10.1,21.6,0.70,1012.0
2019-11-13,10.9,23.4,0.00,1013.8
2019-11-14,10.5,23.4,0.00,1013.9
2019-11-15,9.7,23.0,0.00,1012.8
2019-11-16,10.4,23.8,0.00,1012.5
2019-11-17,10.4,21.2,0.00,1012.4
2019-11-18,8.3,20.2,0.00,1012.7
2019-11-19,9.4,21.6,0.00,1012.9
2019-11-20,10.7,24.1,0.00,1013.4
2019-11-21,11.5,24.8,0.00,1014.2
2019-11-22,10.6,22.7,0.00,1014.5
2019-11-23,11.5,25.2,0.00,1014.0
2019-11-24,10.7,23.4,0.00,1013.4
2019-11-25,9.1,22.7,0.00,1014.0
2019-11-26,11.0,25.9,0.00,1013.7
2019-11-27,13.4,29.5,0.00,1013.9
2019-11-28,12.0,27.7,0.00,1013.9
2019-11-29,10.9,23.8,0.00,1013.6
2019-11-30,10.7,22.7,0.00,1013.5
2019-12-01,9.8,22.3,0.00,1014.1
2019-12-02,11.5,24.5,0.00,1014.4
2019-12-03,10.2,22.7,0.00,1014.6
2019-12-04,16.8,35.3,0.00,1016.0
2019-12-05,15.3,32.4,0.00,1017.1
2019-12-06,11.3,22.7,0.00,1016.9
2019-12-07,14.1,32.0,0.60,1015.7
2019-12-08,10.7,21.6,0.20,1015.8
2019-12-09,8.9,18.4,0.60,1015.4
2019-12-10,9.9,20.5,1.20,1013.5
2019-12-11,10.0,21.2,0.90,1012.7
2019-12-12,10.7,21.2,0.30,1013.6
2019-12-13,12.0,25.6,0.10,1015.0
2019-12-14,9.7,22.7,0.00,1016.1
2019-12-15,9.6,23.8,0.00,1015.4
2019-12-16,13.1,27.4,0.20,1014.9
2019-12-17,15.7,32.4,0.00,1015.9
2019-12-18,17.2,36.4,0.00,1016.5
2019-12-19,14.9,31.7,0.00,1015.2
2019-12-20,11.8,27.0,0.00,1013.9
2019-12-21,12.1,26.6,0.00,1014.3
2019-12-22,12.1,26.6,0.00,1014.7
2019-12-23,14.0,30.6,0.00,1015.2
2019-12-24,15.0,32.4,0.00,1015.7
2019-12-25,10.3,23.4,0.00,1014.7
2019-12-26,7.6,24.5,1.60,1013.8
2019-12-27,18.7,37.1,4.00,1013.7
2019-12-28,18.7,39.2,0.00,1015.8
2019-12-29,13.0,27.7,0.00,1016.1
2019-12-30,16.0,33.8,0.00,1016.4
2019-12-31,13.3,29.9,0.00,1017.2
2020-01-01,15.9,33.1,0.00,1018.1
2020-01-02,17.7,35.3,0.70,1018.6
2020-01-03,18.4,37.4,15.00,1016.1
2020-01-04,12.8,26.3,16.80,1014.2
2020-01-05,14.1,28.1,0.60,1014.9
2020-01-06,15.3,32.0,0.00,1017.7
2020-01-07,9.9,19.8,0.00,1016.2
2020-01-08,10.8,26.6,0.00,1014.5
2020-01-09,12.2,27.0,0.00,1013.8
2020-01-10,16.9,34.2,1.00,1015.2
2020-01-11,16.0,33.5,0.00,1016.5
2020-01-12,13.7,27.7,0.00,1014.4
2020-01-13,10.8,20.2,0.00,1012.5
2020-01-14,9.9,21.6,0.00,1012.9
2020-01-15,10.0,19.1,0.00,1014.0
2020-01-16,8.9,20.9,0.00,1014.1
2020-01-17,11.1,20.5,0.00,1014.6
2020-01-18,11.0,20.5,0.00,1014.3
2020-01-19,9.9,20.5,0.00,1013.9
2020-01-20,15.8,34.2,0.00,1015.6
2020-01-21,14.0,30.6,0.40,1017.3
2020-01-22,11.2,24.1,0.00,1017.0
2020-01-23,14.4,29.9,0.00,1014.8
2020-01-24,18.5,38.9,0.10,1014.5
2020-01-25,13.0,29.2,0.00,1014.3
2020-01-26,10.8,25.2,0.70,1012.5
2020-01-27,14.0,30.6,0.00,1012.3
2020-01-28,16.7,34.2,0.00,1012.6
2020-01-29,17.8,38.9,4.90,1013.1
2020-01-30,17.7,38.9,6.60,1012.3
2020-01-31,17.4,35.6,0.00,1013.2
2020-02-01,14.4,31.0,0.70,1014.6
2020-02-02,16.1,35.3,0.30,1016.8
2020-02-03,16.4,35.6,0.00,1017.1
2020-02-04,12.0,27.4,0.00,1015.2
2020-02-05,12.7,24.8,11.70,1014.0
2020-02-06,13.0,29.2,0.00,1014.6
2020-02-07,18.3,33.5,22.00,1015.6
2020-02-08,18.3,37.1,2.80,1017.0
2020-02-09,14.0,29.5,0.00,1017.6
2020-02-10,14.3,32.0,0.00,1016.9
2020-02-11,11.6,27.7,0.00,1017.1
2020-02-12,12.5,22.7,0.00,1016.6
2020-02-13,10.5,22.7,0.00,1013.8
2020-02-14,12.7,25.2,0.00,1010.4
2020-02-15,13.7,30.6,0.00,1011.8
2020-02-16,10.2,23.8,0.10,1014.2
2020-02-17,13.3,29.9,0.00,1014.6
2020-02-18,10.9,24.5,0.00,1013.8
2020-02-19,16.2,34.6,0.00,1014.6
2020-02-20,14.3,31.0,0.00,1015.1
2020-02-21,10.5,24.5,0.00,1017.2
2020-02-22,11.5,22.3,0.00,1017.4
2020-02-23,12.3,28.1,0.00,1015.8
2020-02-24,11.5,25.9,0.00,1013.2
2020-02-25,14.5,31.3,4.30,1012.6
2020-02-26,10.1,35.3,17.70,1013.1
2020-02-27,10.7,23.4,0.10,1013.4
2020-02-28,9.7,20.2,1.10,1013.0
2020-02-29,13.5,29.2,0.10,1011.9
2020-03-01,13.9,30.6,0.10,1011.9
2020-03-02,13.7,28.1,0.00,1011.4
2020-03-03,16.3,34.6,0.00,1010.6
2020-03-04,17.2,36.0,0.00,1010.6
2020-03-05,17.0,34.2,0.00,1010.8
2020-03-06,15.2,27.0,8.10,1012.0
2020-03-07,15.2,32.8,1.40,1012.9
2020-03-08,17.5,41.8,3.70,1011.6
2020-03-09,14.1,31.3,0.00,1010.7
2020-03-10,12.7,28.8,1.20,1010.9
2020-03-11,18.4,38.2,0.00,1011.0
2020-03-12,19.5,41.4,0.00,1012.6
2020-03-13,13.9,32.0,0.00,1012.8
2020-03-14,16.2,28.4,0.00,1012.0
2020-03-15,15.6,34.6,0.00,1012.3
2020-03-16,10.5,31.7,0.50,1012.6
2020-03-17,13.3,37.1,0.40,1013.5
2020-03-18,13.5,43.9,0.60,1012.2
2020-03-19,14.1,35.6,13.40,1011.1
2020-03-20,18.5,37.4,0.10,1010.4
2020-03-21,15.3,38.5,2.90,1010.6
2020-03-22,16.3,35.3,12.30,1011.6
2020-03-23,14.8,33.5,0.90,1011.1
2020-03-24,14.5,32.8,0.70,1009.4
2020-03-25,17.6,34.6,0.20,1008.5
2020-03-26,14.0,28.4,0.00,1009.3
2020-03-27,17.4,37.4,0.00,1010.3
2020-03-28,12.6,28.8,0.00,1008.9
2020-03-29,15.0,35.3,0.00,1008.3
2020-03-30,13.3,31.3,0.00,1009.3
2020-03-31,15.5,31.7,0.00,1009.5
2020-04-01,16.3,35.6,0.00,1008.2
2020-04-02,21.3,43.6,0.00,1007.3
2020-04-03,22.7,46.4,0.00,1008.4
2020-04-04,17.8,38.2,0.00,1009.8
2020-04-05,15.0,33.1,0.30,1010.4
2020-04-06,16.7,35.6,0.00,1009.6
2020-04-07,20.2,41.8,0.00,1008.2
2020-04-08,16.8,32.0,0.10,1008.8
2020-04-09,20.3,42.5,0.00,1009.0
2020-04-10,16.6,36.7,0.00,1010.7
2020-04-11,20.1,38.2,0.00,1011.1
2020-04-12,19.2,38.9,2.40,1009.5
2020-04-13,21.3,45.0,0.00,1007.5
2020-04-14,22.7,47.5,0.00,1008.3
2020-04-15,22.9,47.9,0.00,1008.7
2020-04-16,23.9,48.6,0.00,1007.4
2020-04-17,26.8,53.6,0.00,1006.8
2020-04-18,25.3,52.6,0.20,1007.8
2020-04-19,24.5,50.4,3.40,1008.2
2020-04-20,23.6,47.9,0.00,1008.1
2020-04-21,22.4,45.0,0.20,1008.6
2020-04-22,25.9,50.8,1.20,1008.2
2020-04-23,24.6,50.8,2.40,1007.5
2020-04-24,27.8,55.4,0.00,1006.6
2020-04-25,27.0,50.4,1.10,1007.0
2020-04-26,18.3,37.4,6.10,1009.1
2020-04-27,14.7,33.8,3.20,1010.5
2020-04-28,16.5,34.2,8.10,1009.5
2020-04-29,16.1,35.3,4.10,1008.3
2020-04-30,17.7,35.6,3.80,1008.6
2020-05-01,14.3,28.8,3.30,1007.8
2020-05-02,18.2,38.5,0.00,1005.9
2020-05-03,25.9,50.4,0.40,1005.7
2020-05-04,22.6,44.3,0.00,1007.7
2020-05-05,22.7,45.0,0.20,1007.0
2020-05-06,22.4,46.1,0.10,1007.1
2020-05-07,20.1,42.1,0.00,1007.0
2020-05-08,19.4,41.0,0.00,1006.8
2020-05-09,18.4,39.2,0.00,1007.1
2020-05-10,19.3,40.3,0.00,1007.1
2020-05-11,14.4,34.6,0.00,1008.3
2020-05-12,15.9,34.6,0.00,1007.7
2020-05-13,19.2,41.0,0.00,1006.7
2020-05-14,21.3,44.3,0.00,1006.3
2020-05-15,20.3,42.8,0.00,1005.0
2020-05-16,18.8,41.0,0.00,1004.1
2020-05-17,15.7,35.6,0.00,1003.5
2020-05-18,13.8,29.9,0.00,1001.2
2020-05-19,42.6,83.9,29.10,996.7
2020-05-20,58.8,117.4,89.20,989.2
2020-05-21,17.0,32.4,0.00,999.4
2020-05-22,23.2,45.0,0.00,1002.9
2020-05-23,24.5,49.3,0.00,1004.0
2020-05-24,29.0,55.8,0.00,1004.4
2020-05-25,31.9,61.9,0.00,1005.3
2020-05-26,32.8,64.1,0.00,1004.9
2020-05-27,33.4,64.4,0.00,1003.6
2020-05-28,31.1,59.8,1.20,1003.6
2020-05-29,24.0,48.2,0.40,1004.6
2020-05-30,26.7,52.6,0.00,1005.4
2020-05-31,21.9,44.3,0.70,1007.2
2020-06-01,22.7,44.3,2.10,1007.5
2020-06-02,22.4,45.0,0.50,1006.2
2020-06-03,18.3,37.8,2.30,1005.4
2020-06-04,22.8,45.4,3.50,1004.3
2020-06-05,26.9,52.9,0.10,1003.3
2020-06-06,19.9,43.6,1.30,1002.5
2020-06-07,21.1,44.6,1.20,1001.8
2020-06-08,13.2,28.1,10.40,1001.1
2020-06-09,12.9,34.9,1.30,1001.2
2020-06-10,14.3,34.9,5.90,1000.3
2020-06-11,16.4,36.0,17.80,998.3
2020-06-12,18.8,39.2,10.40,996.8
2020-06-13,22.3,43.6,6.90,998.2
2020-06-14,17.3,38.2,17.80,1000.3
2020-06-15,22.8,44.6,26.50,999.8
2020-06-16,22.9,42.8,14.80,998.5
2020-06-17,28.5,58.3,4.60,998.9
2020-06-18,25.3,54.7,2.50,1000.0
2020-06-19,18.0,36.7,2.60,1000.3
2020-06-20,12.9,32.4,11.10,999.9
2020-06-21,22.5,42.1,12.20,998.0
2020-06-22,28.9,55.4,2.70,997.8
2020-06-23,25.6,50.4,2.10,1002.5
2020-06-24,24.4,47.9,0.40,1004.6
2020-06-25,23.1,46.1,0.00,1004.2
2020-06-26,24.5,47.2,0.50,1003.2
2020-06-27,23.7,47.5,1.40,1002.9
2020-06-28,20.9,41.4,5.00,1002.6
2020-06-29,15.6,33.8,3.80,1002.6
2020-06-30,22.0,45.0,0.40,1002.5
2020-07-01,27.2,53.3,2.10,1001.7
2020-07-02,23.0,44.3,1.20,999.9
2020-07-03,18.7,39.6,1.50,999.5
2020-07-04,15.9,33.5,3.20,998.1
2020-07-05,19.1,43.6,14.30,996.3
2020-07-06,21.4,40.7,9.30,996.8
2020-07-07,22.1,42.8,1.10,1001.8
2020-07-08,21.0,41.0,6.80,1003.6
2020-07-09,23.2,46.1,9.00,1002.0
2020-07-10,26.9,52.2,1.30,1001.7
2020-07-11,21.9,42.5,6.70,1001.3
2020-07-12,14.3,32.4,24.00,1001.5
2020-07-13,14.0,26.6,10.00,1000.6
2020-07-14,12.5,31.0,21.00,1000.6
2020-07-15,25.5,51.1,6.80,1000.8
2020-07-16,25.3,49.0,3.50,1000.7
2020-07-17,26.9,52.9,3.30,1001.3
2020-07-18,24.5,50.4,4.70,1003.2
2020-07-19,26.6,52.6,1.10,1003.3
2020-07-20,28.4,56.9,1.40,1002.7
2020-07-21,27.5,53.3,4.40,1004.0
2020-07-22,20.7,37.4,9.50,1003.5
2020-07-23,18.4,38.2,30.80,1003.0
2020-07-24,18.2,34.9,9.30,1005.0
2020-07-25,20.4,40.7,0.20,1006.3
2020-07-26,16.0,34.9,3.10,1005.6
2020-07-27,15.0,29.9,11.90,1003.6
2020-07-28,18.6,36.0,3.50,1003.1
2020-07-29,20.2,41.8,1.40,1003.7
2020-07-30,14.1,32.0,1.20,1004.2
2020-07-31,16.3,38.2,5.60,1003.2
2020-08-01,19.9,42.5,1.10,1001.7
2020-08-02,13.9,29.9,18.70,999.1
2020-08-03,16.7,34.9,17.60,995.4
2020-08-04,15.1,30.6,31.60,992.2
2020-08-05,23.0,43.9,12.30,991.9
2020-08-06,20.9,40.7,2.60,998.3
2020-08-07,20.4,41.0,9.80,1001.5
2020-08-08,11.0,27.4,41.00,999.8
2020-08-09,16.3,35.3,11.00,998.5
2020-08-10,17.5,36.0,1.70,999.2
2020-08-11,17.2,34.6,6.20,999.7
2020-08-12,15.5,33.1,15.60,999.2
2020-08-13,13.8,31.0,11.00,997.2
2020-08-14,14.5,27.7,43.70,994.8
2020-08-15,25.5,50.0,82.30,994.7
2020-08-16,27.7,53.6,0.80,996.5
2020-08-17,20.7,40.3,2.10,998.0
2020-08-18,16.3,37.1,11.70,998.7
2020-08-19,21.1,38.5,191.00,995.6
2020-08-20,26.9,49.7,6.90,996.2
2020-08-21,30.9,58.0,3.20,1002.2
2020-08-22,23.2,44.6,7.50,1004.3
2020-08-23,14.9,31.7,20.70,1003.5
2020-08-24,15.3,28.8,19.80,1002.9
2020-08-25,19.1,34.6,66.30,1003.0
2020-08-26,22.6,44.3,77.30,1000.6
2020-08-27,25.9,53.3,8.30,1000.8
2020-08-28,26.2,52.2,0.00,1002.1
2020-08-29,23.2,45.4,0.00,1003.6
2020-08-30,13.2,28.8,2.80,1004.2
2020-08-31,11.7,27.4,1.60,1004.3
2020-09-01,13.2,27.7,8.40,1004.6
2020-09-02,14.5,31.7,24.40,1006.0
2020-09-03,15.0,32.0,1.80,1007.6
2020-09-04,14.5,31.3,0.60,1006.9
2020-09-05,18.8,37.8,0.60,1005.4
2020-09-06,21.7,42.8,0.90,1004.8
2020-09-07,23.4,46.1,0.90,1005.3
2020-09-08,16.8,35.6,1.40,1005.5
2020-09-09,19.3,40.7,4.20,1004.8
2020-09-10,17.3,34.9,4.10,1002.6
2020-09-11,16.6,33.8,2.40,1003.3
2020-09-12,14.3,31.3,1.60,1005.2
2020-09-13,14.9,31.0,1.00,1005.4
2020-09-14,17.7,36.7,3.40,1004.1
2020-09-15,18.1,37.4,2.50,1004.1
2020-09-16,18.1,38.5,2.70,1004.1
2020-09-17,17.8,36.0,0.10,1003.7
2020-09-18,13.8,28.8,1.00,1001.9
2020-09-19,13.0,28.1,0.40,999.8
2020-09-20,10.7,24.5,21.80,997.7
2020-09-21,18.4,33.8,26.60,996.5
2020-09-22,29.2,55.1,3.40,1000.2
2020-09-23,28.6,54.7,2.90,1003.3
2020-09-24,24.2,47.2,1.40,1005.0
2020-09-25,24.2,48.2,3.60,1003.6
2020-09-26,18.9,40.0,10.50,1002.6
2020-09-27,10.9,24.8,1.60,1003.5
2020-09-28,13.1,29.5,2.50,1004.0
2020-09-29,8.0,24.1,9.30,1003.4
2020-09-30,16.0,35.6,23.20,1002.0
2020-10-01,19.2,38.2,22.50,1000.8
2020-10-02,15.5,34.9,17.90,1001.8
2020-10-03,17.4,36.0,14.80,1003.2
2020-10-04,15.0,32.0,8.90,1003.9
2020-10-05,12.0,29.5,7.30,1003.9
2020-10-06,13.6,28.4,6.80,1004.9
2020-10-07,15.2,32.8,9.20,1006.6
2020-10-08,10.4,26.3,2.20,1007.3
2020-10-09,8.3,22.3,1.20,1007.1
2020-10-10,14.6,34.6,2.80,1005.8
2020-10-11,19.1,45.0,0.90,1004.1
2020-10-12,29.1,57.6,3.30,1002.6
2020-10-13,25.3,55.1,7.40,1002.8
2020-10-14,18.2,41.4,18.70,1003.8
2020-10-15,16.2,37.4,10.40,1004.4
2020-10-16,10.8,27.4,1.60,1005.0
2020-10-17,8.9,21.2,0.00,1005.5
2020-10-18,13.7,33.1,3.00,1005.7
2020-10-19,9.5,27.4,6.70,1005.8
2020-10-20,16.7,36.7,7.50,1005.2
2020-10-21,21.9,45.0,22.00,1004.4
2020-10-22,20.3,39.6,43.30,1001.7
2020-10-23,19.9,37.4,0.10,1002.8
2020-10-24,8.0,20.9,1.00,1006.1
2020-10-25,12.9,24.5,2.30,1009.1
2020-10-26,10.2,28.8,0.50,1009.8
2020-10-27,10.6,23.0,0.00,1009.3
2020-10-28,15.5,31.3,0.00,1010.1
2020-10-29,15.5,32.0,0.00,1010.1
2020-10-30,16.2,32.8,0.00,1008.7
2020-10-31,14.8,31.3,0.00,1008.7
2020-11-01,13.8,33.5,1.90,1009.3
2020-11-02,18.3,38.5,1.50,1010.8
2020-11-03,15.8,36.0,0.90,1011.3
2020-11-04,12.0,26.6,0.00,1011.4
2020-11-05,10.6,24.8,0.00,1012.6
2020-11-06,12.6,24.8,0.00,1014.4
2020-11-07,12.2,25.2,0.00,1014.9
2020-11-08,14.9,31.3,0.00,1014.9
2020-11-09,14.8,31.0,0.00,1013.4
2020-11-10,17.7,36.0,2.50,1012.4
2020-11-11,18.1,38.5,0.10,1013.3
2020-11-12,16.6,33.5,0.00,1014.2
2020-11-13,15.6,32.8,0.00,1013.1
2020-11-14,18.5,37.4,0.00,1012.5
2020-11-15,17.6,36.4,0.00,1012.7
2020-11-16,9.8,23.4,0.00,1012.8
2020-11-17,9.3,23.0,0.00,1011.7
2020-11-18,10.9,27.0,0.50,1011.9
2020-11-19,9.5,23.0,0.00,1011.3
2020-11-20,14.8,31.3,0.20,1011.1
2020-11-21,14.0,31.3,1.80,1011.6
2020-11-22,15.8,33.5,0.20,1014.0
2020-11-23,16.5,34.9,0.00,1014.6
2020-11-24,17.4,35.6,0.00,1014.0
2020-11-25,18.6,37.8,0.00,1013.8
2020-11-26,17.3,34.2,0.00,1014.1
2020-11-27,21.4,42.8,0.00,1015.2
2020-11-28,18.7,38.2,0.00,1015.7
2020-11-29,17.4,36.4,0.00,1015.1
2020-11-30,17.6,36.7,0.00,1014.7
2020-12-01,13.4,29.2,0.00,1014.9
2020-12-02,12.3,26.3,0.00,1013.4
2020-12-03,11.0,20.2,0.00,1012.8
2020-12-04,10.6,20.2,0.00,1012.1
2020-12-05,9.8,20.2,0.00,1013.0
2020-12-06,10.2,22.3,0.00,1014.5
2020-12-07,10.9,21.2,0.00,1015.4
2020-12-08,10.6,24.1,0.00,1014.9
2020-12-09,10.5,24.8,0.00,1013.8
2020-12-10,11.9,26.6,0.00,1013.4
2020-12-11,11.7,26.6,0.00,1013.5
2020-12-12,10.5,24.5,0.00,1013.1
2020-12-13,10.5,24.1,0.00,1012.0
2020-12-14,15.7,34.2,0.10,1013.0
2020-12-15,17.1,36.7,0.00,1014.8
2020-12-16,16.0,34.6,0.00,1015.6
2020-12-17,16.9,36.4,0.00,1014.8
2020-12-18,16.9,34.9,0.00,1014.9
2020-12-19,16.9,36.0,0.00,1016.2
2020-12-20,14.7,32.4,0.00,1016.2
2020-12-21,13.3,29.5,0.00,1014.7
2020-12-22,11.2,23.8,0.00,1013.9
2020-12-23,10.9,25.9,0.00,1013.1
2020-12-24,13.9,28.8,0.00,1012.7
2020-12-25,13.9,28.1,0.00,1013.3
2020-12-26,15.3,33.5,0.00,1014.3
2020-12-27,13.6,28.8,0.00,1013.3
2020-12-28,10.8,23.4,0.00,1013.1
2020-12-29,12.1,26.3,0.00,1013.4
2020-12-30,15.0,32.0,0.00,1014.5
2020-12-31,16.6,35.6,0.00,1014.7
2021-01-01,15.8,34.6,0.00,1015.2
2021-01-02,13.6,30.6,0.00,1015.0
2021-01-03,15.6,33.1,0.00,1013.5
2021-01-04,13.1,28.4,0.00,1014.0
2021-01-05,12.8,28.4,0.00,1014.0
2021-01-06,10.4,24.5,0.00,1012.3
2021-01-07,9.7,22.7,0.00,1011.1
2021-01-08,13.7,30.2,0.00,1011.0
2021-01-09,10.8,25.2,0.00,1011.5
2021-01-10,10.6,25.6,0.00,1011.3
2021-01-11,9.2,22.3,0.00,1012.3
2021-01-12,13.0,30.2,0.00,1012.7
2021-01-13,15.1,33.8,0.50,1012.6
2021-01-14,17.5,36.7,0.00,1012.7
2021-01-15,11.7,27.4,0.00,1011.6
2021-01-16,11.5,26.3,0.00,1010.8
2021-01-17,17.7,38.2,0.50,1013.6
2021-01-18,10.7,25.2,0.10,1014.0
2021-01-19,18.7,38.9,0.00,1012.0
2021-01-20,20.0,40.3,0.10,1011.1
2021-01-21,17.5,37.8,0.00,1011.7
2021-01-22,11.3,25.6,0.00,1012.8
2021-01-23,13.0,28.4,0.00,1012.3
2021-01-24,13.2,30.2,0.00,1012.7
2021-01-25,15.1,33.5,0.10,1013.3
2021-01-26,18.2,37.8,2.40,1013.5
2021-01-27,16.4,36.0,0.20,1014.1
2021-01-28,15.4,33.5,0.00,1015.0
2021-01-29,13.1,29.5,0.00,1014.4
2021-01-30,17.1,36.4,0.00,1014.0
2021-01-31,18.3,38.2,0.10,1015.7
2021-02-01,13.7,30.2,0.00,1017.3
2021-02-02,12.6,28.8,0.00,1016.9
2021-02-03,11.7,27.7,0.00,1015.9
2021-02-04,12.4,27.4,0.00,1015.6
2021-02-05,12.2,23.8,0.00,1014.4
2021-02-06,12.5,27.7,0.00,1013.2
2021-02-07,16.6,34.9,0.00,1014.7
2021-02-08,15.5,33.1,0.00,1015.3
2021-02-09,11.5,25.9,0.00,1014.1
2021-02-10,14.3,31.7,0.00,1012.3
2021-02-11,15.0,32.8,0.00,1012.1
2021-02-12,14.2,33.5,0.00,1013.1
2021-02-13,17.0,36.0,0.00,1013.3
2021-02-14,19.8,41.0,0.00,1012.7
2021-02-15,14.8,33.1,0.00,1011.4
2021-02-16,14.6,32.4,0.00,1011.5
2021-02-17,15.7,34.2,0.00,1012.7
2021-02-18,15.2,33.8,0.00,1014.2
2021-02-19,17.7,38.2,0.00,1015.4
2021-02-20,16.7,36.0,0.00,1015.9
2021-02-21,15.2,33.5,0.00,1014.9
2021-02-22,14.8,32.8,0.00,1013.7
2021-02-23,19.1,40.0,0.00,1011.7
2021-02-24,13.0,30.2,0.00,1010.1
2021-02-25,17.0,34.6,0.00,1009.0
2021-02-26,19.7,38.9,0.00,1007.0
2021-02-27,15.0,31.3,0.00,1007.1
2021-02-28,17.3,36.0,0.00,1008.3
2021-03-01,18.7,38.9,0.00,1010.8
2021-03-02,17.3,36.7,0.00,1011.0
2021-03-03,17.0,36.7,0.00,1011.1
2021-03-04,15.0,33.5,0.00,1011.5
2021-03-05,23.7,47.2,0.00,1010.6
2021-03-06,20.3,37.8,0.00,1010.2
2021-03-07,16.2,35.6,0.00,1011.1
2021-03-08,18.6,40.0,0.00,1012.1
2021-03-09,21.1,42.8,0.00,1011.8
2021-03-10,23.3,47.5,0.00,1011.3
2021-03-11,19.5,41.0,0.00,1012.1
2021-03-12,15.5,34.9,0.00,1013.7
2021-03-13,19.7,42.5,0.40,1013.4
2021-03-14,13.3,33.8,0.10,1011.6
2021-03-15,18.6,38.5,0.00,1010.5
2021-03-16,16.7,35.6,0.00,1009.9
2021-03-17,16.6,34.9,0.00,1009.5
2021-03-18,17.4,36.0,0.00,1009.7
2021-03-19,18.4,37.8,0.00,1008.7
2021-03-20,15.0,31.7,0.00,1006.9
2021-03-21,12.7,28.8,0.00,1007.2
2021-03-22,14.0,30.6,0.00,1009.7
2021-03-23,11.6,28.8,0.00,1010.8
2021-03-24,12.0,26.6,0.00,1009.7
2021-03-25,19.2,41.0,0.00,1009.0
2021-03-26,12.1,27.7,0.00,1008.9
2021-03-27,12.1,30.6,0.00,1008.4
2021-03-28,21.3,45.7,0.00,1007.0
2021-03-29,21.8,43.9,0.00,1005.0
2021-03-30,26.4,51.1,0.00,1001.8
2021-03-31,23.4,48.2,0.00,999.5
2021-04-01,20.7,42.8,0.00,1001.5
2021-04-02,21.3,46.1,0.00,1004.6
2021-04-03,17.3,37.8,0.00,1006.8
2021-04-04,13.2,30.2,0.60,1007.6
